,quad_ID,synchrony,site,SiteCluster,ecosystem,treatment,block,plot,subplot,web,transect,synchrony.Gross,sd,mu,CV,biomass_stability,biomass_stability2,year_count,season
1071,grassland_burn_NA_NA_B_NA_NA_NA_31,0.303871676,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.121357541,102.3941647,187.6127751,0.545773946,1.832260419,3.357178244,15,fall
1072,grassland_burn_NA_NA_B_NA_NA_NA_32,0.288847323,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.098814927,73.37857862,148.7212963,0.493396578,2.0267672,4.107785282,15,fall
1073,grassland_burn_NA_NA_B_NA_NA_NA_33,0.349889388,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.065413223,69.76967589,141.8920686,0.491709484,2.033721195,4.136021899,15,fall
1074,grassland_burn_NA_NA_B_NA_NA_NA_34,0.345705234,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.185492201,60.64244048,154.0404149,0.393678766,2.54014208,6.452321786,15,fall
1075,grassland_burn_NA_NA_B_NA_NA_NA_35,0.280034637,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.165423607,63.51747841,158.0010775,0.402006615,2.487521253,6.187761986,15,fall
1076,grassland_burn_NA_NA_B_NA_NA_NA_36,0.276093153,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.174211063,59.90014255,129.6647714,0.461961579,2.164682185,4.685848961,15,fall
1077,grassland_burn_NA_NA_B_NA_NA_NA_37,0.266907952,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.232455118,29.02618835,72.58109234,0.399913909,2.500538185,6.252691216,15,fall
1078,grassland_burn_NA_NA_B_NA_NA_NA_38,0.21922706,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.078662967,51.85645084,122.6762899,0.422709644,2.365690053,5.596489427,15,fall
1079,grassland_burn_NA_NA_B_NA_NA_NA_39,0.272711515,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.126438551,55.08527426,111.3673469,0.494626799,2.021726285,4.087377171,15,fall
1080,grassland_burn_NA_NA_B_NA_NA_NA_4,0.366890146,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.186198794,70.27970199,114.4670931,0.613972978,1.628736177,2.652781533,15,fall
1081,grassland_burn_NA_NA_B_NA_NA_NA_40,0.330175953,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.121068809,128.1357063,210.3918579,0.609033579,1.64194559,2.695985322,15,fall
1082,grassland_burn_NA_NA_B_NA_NA_NA_5,0.329573093,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.125364391,71.27696559,112.9607882,0.630988565,1.584814775,2.511637871,15,fall
1083,grassland_burn_NA_NA_B_NA_NA_NA_6,0.370311915,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.182783917,69.67045049,175.6616434,0.396617321,2.521322055,6.357064907,15,fall
1084,grassland_burn_NA_NA_B_NA_NA_NA_7,0.320823213,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.135698752,47.23791789,143.5458806,0.329078882,3.038785091,9.23421483,15,fall
1085,grassland_burn_NA_NA_B_NA_NA_NA_8,0.336769595,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.204547446,50.77720645,113.9431484,0.44563633,2.243982219,5.035456197,15,fall
1086,grassland_burn_NA_NA_B_NA_NA_NA_9,0.373646342,grassland_burn,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.04760574,54.33968175,119.1413041,0.456094401,2.192528558,4.807181478,15,fall
1087,mixed_grass_NA_NA_B_NA_NA_NA_1,0.919652903,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.291074373,33.61448699,81.41328549,0.412886997,2.421970192,5.86593961,15,fall
1088,mixed_grass_NA_NA_B_NA_NA_NA_10,0.709559915,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.194909603,48.27268334,96.69417008,0.499230546,2.003082559,4.012339738,15,fall
1089,mixed_grass_NA_NA_B_NA_NA_NA_11,0.585201222,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.367829657,33.57173894,75.91440906,0.442231447,2.261259365,5.113293914,15,fall
1090,mixed_grass_NA_NA_B_NA_NA_NA_12,0.714172206,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.201393959,108.1984592,105.6724223,1.023904409,0.976653671,0.953852393,15,fall
1091,mixed_grass_NA_NA_B_NA_NA_NA_13,0.678464236,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.236592583,48.1112513,75.80176414,0.634698306,1.575551708,2.482363183,15,fall
1092,mixed_grass_NA_NA_B_NA_NA_NA_14,0.497012513,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.195669999,50.41978579,121.2404588,0.415866009,2.404620665,5.782200541,15,fall
1093,mixed_grass_NA_NA_B_NA_NA_NA_15,0.650011284,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.244961116,32.43032588,86.6981893,0.374060014,2.673367811,7.146895451,15,fall
1094,mixed_grass_NA_NA_B_NA_NA_NA_2,0.72799789,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.230168702,34.59870357,83.08837329,0.416408484,2.401488053,5.767144871,15,fall
1095,mixed_grass_NA_NA_B_NA_NA_NA_26,0.501813338,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.257777652,35.62183423,84.1651996,0.423237091,2.36274188,5.582549194,15,fall
1096,mixed_grass_NA_NA_B_NA_NA_NA_27,0.798958548,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.301713073,29.19662335,73.22452219,0.3987274,2.507979136,6.289959346,15,fall
1097,mixed_grass_NA_NA_B_NA_NA_NA_28,0.778830843,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.340811465,50.45793488,78.8016309,0.64031587,1.561729212,2.438998133,15,fall
1098,mixed_grass_NA_NA_B_NA_NA_NA_29,0.757807001,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.412189856,43.18682732,87.33721203,0.494483695,2.022311373,4.089743288,15,fall
1099,mixed_grass_NA_NA_B_NA_NA_NA_3,0.670040799,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.449111862,34.97094613,83.02008316,0.421234776,2.373973036,5.635747975,15,fall
1100,mixed_grass_NA_NA_B_NA_NA_NA_30,0.595157169,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.224635877,51.17779747,83.74036423,0.611148494,1.636263543,2.677358383,15,fall
1101,mixed_grass_NA_NA_B_NA_NA_NA_31,0.557561533,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.293553974,36.39051586,84.94113745,0.428420397,2.334155904,5.448283785,15,fall
1102,mixed_grass_NA_NA_B_NA_NA_NA_32,0.504816883,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.262322258,40.92156648,73.99892055,0.553002208,1.808311043,3.269988827,15,fall
1103,mixed_grass_NA_NA_B_NA_NA_NA_33,0.618090336,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.311592974,39.77340202,79.02831058,0.503280429,1.986963814,3.948025198,15,fall
1104,mixed_grass_NA_NA_B_NA_NA_NA_34,0.695444646,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.390302758,36.32458514,79.34717562,0.457793045,2.184393168,4.771573515,15,fall
1105,mixed_grass_NA_NA_B_NA_NA_NA_35,0.372656725,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.257684451,51.97072061,126.2103654,0.411778545,2.42848981,5.897562756,15,fall
1106,mixed_grass_NA_NA_B_NA_NA_NA_36,0.582853745,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.296447028,35.05318398,87.36213851,0.401239994,2.492273985,6.211429616,15,fall
1107,mixed_grass_NA_NA_B_NA_NA_NA_37,0.793188152,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.21594713,31.85436522,76.7641742,0.414963954,2.409847871,5.80736676,15,fall
1108,mixed_grass_NA_NA_B_NA_NA_NA_38,0.443005561,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.340444532,53.62438803,91.8798545,0.58363597,1.713396794,2.935728573,15,fall
1109,mixed_grass_NA_NA_B_NA_NA_NA_39,0.58475413,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.299578209,44.09044557,93.2018107,0.47306426,2.113877723,4.468479029,15,fall
1110,mixed_grass_NA_NA_B_NA_NA_NA_4,0.700041282,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.313644195,40.32469354,98.2936048,0.410247377,2.437553672,5.941667905,15,fall
1111,mixed_grass_NA_NA_B_NA_NA_NA_40,0.710460835,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.268122348,75.20632613,112.9678149,0.665732326,1.502105217,2.256320084,15,fall
1112,mixed_grass_NA_NA_B_NA_NA_NA_5,0.558561,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.181456077,44.39548012,88.4379278,0.501995933,1.992048009,3.968255272,15,fall
1113,mixed_grass_NA_NA_B_NA_NA_NA_6,0.581386666,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.212092195,35.99384036,79.57263238,0.452339445,2.210729158,4.887323408,15,fall
1114,mixed_grass_NA_NA_B_NA_NA_NA_7,0.727208299,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.176550603,47.00504241,84.91767032,0.553536646,1.806565125,3.263677552,15,fall
1115,mixed_grass_NA_NA_B_NA_NA_NA_8,0.665467639,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.193041051,38.54677688,84.55184906,0.455895138,2.193486873,4.811384661,15,fall
1116,mixed_grass_NA_NA_B_NA_NA_NA_9,0.568076006,mixed_grass,DeepWell,Plains-Desert grassland ecotone,B,NA,NA,NA,NA,NA,0.259035146,43.70361497,97.22507207,0.449509721,2.224645996,4.949049809,15,fall
1117,mixed_grass_NA_NA_C_NA_NA_NA_1,0.169874404,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.1330367,29.11598799,96.24259941,0.302527032,3.305489735,10.92626239,18,fall
1118,mixed_grass_NA_NA_C_NA_NA_NA_10,0.372794071,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.136219134,28.6753798,84.47331161,0.339460822,2.945848048,8.678020723,18,fall
1119,mixed_grass_NA_NA_C_NA_NA_NA_11,0.365354737,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.225470592,38.65560251,100.4536633,0.384810282,2.59868316,6.753154167,18,fall
1120,mixed_grass_NA_NA_C_NA_NA_NA_12,0.158749248,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.174991635,53.57763009,103.0469565,0.519934134,1.923320541,3.699161904,18,fall
1121,mixed_grass_NA_NA_C_NA_NA_NA_13,0.210406525,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.13651213,51.64384176,121.0895877,0.426492837,2.344705266,5.497642785,18,fall
1122,mixed_grass_NA_NA_C_NA_NA_NA_14,0.134420553,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.207785608,53.46357695,99.83631303,0.535512333,1.867370623,3.487073045,18,fall
1123,mixed_grass_NA_NA_C_NA_NA_NA_15,0.1750723,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.136438442,34.64898256,105.7064208,0.327785032,3.050779937,9.307258224,18,fall
1124,mixed_grass_NA_NA_C_NA_NA_NA_2,0.211687524,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.182728268,50.67762593,106.142863,0.477447324,2.094471892,4.386812505,18,fall
1125,mixed_grass_NA_NA_C_NA_NA_NA_26,0.290280478,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.264142768,56.27237268,118.9027311,0.473263921,2.112985918,4.464709491,18,fall
1126,mixed_grass_NA_NA_C_NA_NA_NA_27,0.377864383,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.225222391,60.15757238,121.9412884,0.493332268,2.027031404,4.108856312,18,fall
1127,mixed_grass_NA_NA_C_NA_NA_NA_28,0.189678153,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.169319283,32.9700728,91.66135239,0.359694374,2.780138004,7.729167321,18,fall
1128,mixed_grass_NA_NA_C_NA_NA_NA_29,0.368784897,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.239674374,44.00806885,86.87510059,0.506567112,1.974072093,3.89696063,18,fall
1129,mixed_grass_NA_NA_C_NA_NA_NA_3,0.16090223,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.166521243,38.85227188,94.54434613,0.410942309,2.4334316,5.921589353,18,fall
1130,mixed_grass_NA_NA_C_NA_NA_NA_30,0.268939297,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.147790061,64.7090525,117.6159712,0.550172326,1.817612322,3.303714554,18,fall
1131,mixed_grass_NA_NA_C_NA_NA_NA_31,0.189257289,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.106822808,57.53813613,126.6355874,0.454359926,2.200898324,4.843953432,18,fall
1132,mixed_grass_NA_NA_C_NA_NA_NA_32,0.233916922,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.216968465,57.2562678,136.0788393,0.420758055,2.376662757,5.648525861,18,fall
1133,mixed_grass_NA_NA_C_NA_NA_NA_33,0.22994907,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.109576483,37.50207773,86.91277521,0.431490971,2.3175456,5.371017607,18,fall
1134,mixed_grass_NA_NA_C_NA_NA_NA_34,0.150213934,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.119571615,33.99229202,88.73857652,0.383061047,2.610549958,6.814971086,18,fall
1135,mixed_grass_NA_NA_C_NA_NA_NA_35,0.22377556,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.08995545,41.45664456,105.8739847,0.391565923,2.553848385,6.522141574,18,fall
1136,mixed_grass_NA_NA_C_NA_NA_NA_36,0.337790245,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.179672896,55.3915577,131.8607981,0.420076008,2.380521573,5.666882959,18,fall
1137,mixed_grass_NA_NA_C_NA_NA_NA_37,0.20422075,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.176988984,59.0685954,106.5407262,0.554422684,1.803678002,3.253254337,18,fall
1138,mixed_grass_NA_NA_C_NA_NA_NA_38,0.17587255,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.174798223,57.97548273,106.5352996,0.544190357,1.837592282,3.376745395,18,fall
1139,mixed_grass_NA_NA_C_NA_NA_NA_39,0.220240814,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.145703791,79.42559124,128.6424582,0.617413507,1.619660063,2.623298721,18,fall
1140,mixed_grass_NA_NA_C_NA_NA_NA_4,0.201224063,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.228852067,52.94636957,97.44124567,0.543367126,1.840376337,3.386985061,17,fall
1141,mixed_grass_NA_NA_C_NA_NA_NA_40,0.247654849,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.227505522,61.41716242,96.03114606,0.639554613,1.563588129,2.444807836,18,fall
1142,mixed_grass_NA_NA_C_NA_NA_NA_5,0.319990699,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.167691626,119.4089401,131.1204618,0.910681205,1.098079102,1.205777715,18,fall
1143,mixed_grass_NA_NA_C_NA_NA_NA_6,0.327491841,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.157488808,47.0978617,118.8984451,0.396118399,2.524497734,6.373088807,18,fall
1144,mixed_grass_NA_NA_C_NA_NA_NA_7,0.209408953,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.097864135,86.25126823,221.3900451,0.389589641,2.56680336,6.588479487,18,fall
1145,mixed_grass_NA_NA_C_NA_NA_NA_8,0.179613152,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.126710101,46.27907731,100.4682434,0.460633885,2.170921488,4.712900107,18,fall
1146,mixed_grass_NA_NA_C_NA_NA_NA_9,0.275225111,mixed_grass,DeepWell,Plains-Desert grassland ecotone,C,NA,NA,NA,NA,NA,0.085355766,47.18282712,98.8549505,0.477293518,2.095146826,4.389640225,18,fall
1147,mixed_shrub_NA_NA_B_NA_NA_NA_1,0.607666997,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.26585959,66.0181977,203.3607791,0.324635842,3.080374597,9.488707656,15,fall
1148,mixed_shrub_NA_NA_B_NA_NA_NA_10,0.474606187,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.134725067,77.24127434,103.7966112,0.744159886,1.34379724,1.805791021,15,fall
1149,mixed_shrub_NA_NA_B_NA_NA_NA_11,0.412781438,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.228833118,81.72948741,133.4737372,0.612326358,1.633116044,2.667068014,15,fall
1150,mixed_shrub_NA_NA_B_NA_NA_NA_12,0.570296014,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.185883474,68.83268414,108.3610772,0.635215946,1.574267785,2.478319058,15,fall
1151,mixed_shrub_NA_NA_B_NA_NA_NA_13,0.540325381,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.321927249,59.17380232,205.6424733,0.287750878,3.475228314,12.07721184,15,fall
1152,mixed_shrub_NA_NA_B_NA_NA_NA_14,0.307843798,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.198711177,17.42253406,27.77386001,0.6272997,1.594134351,2.541264327,15,fall
1153,mixed_shrub_NA_NA_B_NA_NA_NA_15,0.351042874,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.037207696,34.80100253,34.36140396,1.012793382,0.987368221,0.974896004,15,fall
1154,mixed_shrub_NA_NA_B_NA_NA_NA_16,0.469763759,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.121720447,56.14072308,76.44646855,0.734379549,1.361693693,1.854209714,15,fall
1155,mixed_shrub_NA_NA_B_NA_NA_NA_17,0.419951692,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.236497548,22.7167512,55.57073896,0.408789799,2.446244996,5.984114582,15,fall
1156,mixed_shrub_NA_NA_B_NA_NA_NA_18,0.32443221,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.244575976,33.7555864,134.0224235,0.251865214,3.970377581,15.76389813,15,fall
1157,mixed_shrub_NA_NA_B_NA_NA_NA_19,0.725254779,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.229698575,28.40878568,60.67328697,0.468225592,2.135722648,4.561311228,15,fall
1158,mixed_shrub_NA_NA_B_NA_NA_NA_2,0.518327438,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.202168752,44.68712331,106.8523048,0.418213939,2.391120683,5.71745812,15,fall
1159,mixed_shrub_NA_NA_B_NA_NA_NA_20,0.392847528,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.202235078,20.52849651,73.01218973,0.281165331,3.556626259,12.64959034,15,fall
1160,mixed_shrub_NA_NA_B_NA_NA_NA_21,0.381795347,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.129995111,38.96794644,52.87726337,0.736950893,1.356942518,1.841292998,15,fall
1161,mixed_shrub_NA_NA_B_NA_NA_NA_22,0.339763392,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.230666774,32.98009752,70.66288631,0.466724461,2.142591794,4.590699595,15,fall
1162,mixed_shrub_NA_NA_B_NA_NA_NA_23,0.593585307,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.274100395,59.90302894,277.9080762,0.215549795,4.639299233,21.52309737,15,fall
1163,mixed_shrub_NA_NA_B_NA_NA_NA_24,0.359298528,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.217089223,22.64073331,59.1750419,0.382606122,2.613653944,6.831186938,15,fall
1164,mixed_shrub_NA_NA_B_NA_NA_NA_25,0.54075438,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.234031775,51.5177949,138.3801476,0.372291805,2.686065035,7.214945371,15,fall
1165,mixed_shrub_NA_NA_B_NA_NA_NA_26,0.412315509,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.247134492,35.02001677,81.79964566,0.428119419,2.335796873,5.455947031,15,fall
1166,mixed_shrub_NA_NA_B_NA_NA_NA_27,0.376579102,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.130930698,36.6382033,66.77117242,0.548712895,1.822446692,3.321311946,15,fall
1167,mixed_shrub_NA_NA_B_NA_NA_NA_28,0.657601087,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.083416851,41.72886517,93.23104458,0.447585516,2.234209922,4.991693974,15,fall
1168,mixed_shrub_NA_NA_B_NA_NA_NA_29,0.466636916,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.095200977,62.73293838,77.29335429,0.811621374,1.232101609,1.518074374,15,fall
1169,mixed_shrub_NA_NA_B_NA_NA_NA_3,0.574695893,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.252621991,56.99900119,187.3405579,0.304253397,3.286734047,10.8026207,15,fall
1170,mixed_shrub_NA_NA_B_NA_NA_NA_30,0.405707994,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.264968237,70.50450879,142.3222179,0.495386524,2.018625764,4.074849974,15,fall
1171,mixed_shrub_NA_NA_B_NA_NA_NA_31,0.334576965,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.214867774,53.45898334,102.4543343,0.521783521,1.916503606,3.672986072,15,fall
1172,mixed_shrub_NA_NA_B_NA_NA_NA_32,0.358549572,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.190782014,59.61965466,74.10461356,0.804533642,1.242956102,1.544939872,15,fall
1173,mixed_shrub_NA_NA_B_NA_NA_NA_33,0.605384614,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.217293698,104.4209571,193.7366591,0.538983988,1.855342686,3.442296484,15,fall
1174,mixed_shrub_NA_NA_B_NA_NA_NA_34,0.74710152,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.10022132,37.03540226,88.00941237,0.420811834,2.376359024,5.647082211,15,fall
1175,mixed_shrub_NA_NA_B_NA_NA_NA_35,0.582886653,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.228504965,77.07296255,150.4590402,0.512252121,1.952163706,3.810943136,15,fall
1176,mixed_shrub_NA_NA_B_NA_NA_NA_36,0.538122873,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.185742246,41.64207858,92.43066286,0.450522341,2.219645753,4.926827269,15,fall
1177,mixed_shrub_NA_NA_B_NA_NA_NA_37,0.460728907,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.225846925,50.2915351,97.64076235,0.515067006,1.941494969,3.769402713,15,fall
1178,mixed_shrub_NA_NA_B_NA_NA_NA_38,0.597147202,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.246900804,34.63729711,105.3136427,0.328896582,3.040469422,9.244454305,15,fall
1179,mixed_shrub_NA_NA_B_NA_NA_NA_39,0.340879112,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.315474179,58.82508342,77.22600969,0.76172631,1.312807483,1.723463487,15,fall
1180,mixed_shrub_NA_NA_B_NA_NA_NA_4,0.573750567,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.265496918,76.42688854,230.8232884,0.331105622,3.020184294,9.121513168,15,fall
1181,mixed_shrub_NA_NA_B_NA_NA_NA_40,0.308336353,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.258237503,125.7409212,145.052505,0.866864872,1.153582331,1.330752195,15,fall
1182,mixed_shrub_NA_NA_B_NA_NA_NA_5,0.397093912,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.198160657,47.21782476,88.63719996,0.532708894,1.877197868,3.523871835,15,fall
1183,mixed_shrub_NA_NA_B_NA_NA_NA_6,0.351511754,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.201933814,34.88898541,79.74700693,0.43749586,2.285735914,5.224588666,15,fall
1184,mixed_shrub_NA_NA_B_NA_NA_NA_7,0.537948034,mixed_shrub,FivePoints,Desert grass-shrub ecotone,B,NA,NA,NA,NA,NA,0.253625464,21.83893458,37.76314961,0.578313377,1.729166295,2.990016077,15,fall
